Text,Image
urn:cts:greekLit:tlg0012.tlg001.msA:19.21,"urn:cite:hmt:vaimg.VA251VN-0753@0.5039,0.5991,0.4297,0.0299"
urn:cts:greekLit:tlg0012.tlg001.msA:19.22,"urn:cite:hmt:vaimg.VA251VN-0753@0.5072,0.6185,0.426,0.0302"
urn:cts:greekLit:tlg0012.tlg001.msA:19.23,"urn:cite:hmt:vaimg.VA251VN-0753@0.5002,0.6408,0.4305,0.0258"
urn:cts:greekLit:tlg0012.tlg001.msA:19.24,"urn:cite:hmt:vaimg.VA251VN-0753@0.505,0.6594,0.3921,0.0208"
urn:cts:greekLit:tlg0012.tlg001.msA:19.25,"urn:cite:hmt:vaimg.VA251VN-0753@0.505,0.6777,0.399,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:19.26,"urn:cite:hmt:vaimg.VA252RN-0423@0.194,0.2006,0.383,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:19.27,"urn:cite:hmt:vaimg.VA252RN-0423@0.193,0.2209,0.395,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:19.28,"urn:cite:hmt:vaimg.VA252RN-0423@0.192,0.2419,0.395,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:19.29,"urn:cite:hmt:vaimg.VA252RN-0423@0.18,0.26,0.426,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:19.30,"urn:cite:hmt:vaimg.VA252RN-0423@0.183,0.2795,0.402,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:19.31,"urn:cite:hmt:vaimg.VA252RN-0423@0.185,0.299,0.423,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:19.32,"urn:cite:hmt:vaimg.VA252RN-0423@0.186,0.3163,0.396,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:19.33,"urn:cite:hmt:vaimg.VA252RN-0423@0.189,0.3388,0.402,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:19.34,"urn:cite:hmt:vaimg.VA252RN-0423@0.192,0.3591,0.396,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:19.35,"urn:cite:hmt:vaimg.VA252RN-0423@0.19,0.3779,0.396,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:19.36,"urn:cite:hmt:vaimg.VA252RN-0423@0.189,0.3952,0.396,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:19.37,"urn:cite:hmt:vaimg.VA252RN-0423@0.187,0.4147,0.396,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:19.38,"urn:cite:hmt:vaimg.VA252RN-0423@0.186,0.4365,0.422,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:19.39,"urn:cite:hmt:vaimg.VA252RN-0423@0.189,0.456,0.391,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:19.40,"urn:cite:hmt:vaimg.VA252RN-0423@0.191,0.4703,0.397,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:19.41,"urn:cite:hmt:vaimg.VA252RN-0423@0.191,0.4899,0.38,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:19.42,"urn:cite:hmt:vaimg.VA252RN-0423@0.189,0.5131,0.427,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:19.43,"urn:cite:hmt:vaimg.VA252RN-0423@0.187,0.5312,0.367,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:19.44,"urn:cite:hmt:vaimg.VA252RN-0423@0.177,0.55,0.406,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:19.45,"urn:cite:hmt:vaimg.VA252RN-0423@0.181,0.568,0.418,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:19.46,"urn:cite:hmt:vaimg.VA252RN-0423@0.183,0.5898,0.418,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:19.47,"urn:cite:hmt:vaimg.VA252RN-0423@0.185,0.6071,0.418,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:19.48,"urn:cite:hmt:vaimg.VA252RN-0423@0.181,0.6251,0.418,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:19.49,"urn:cite:hmt:vaimg.VA252RN-0423@0.176,0.6454,0.386,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:19.50,"urn:cite:hmt:vaimg.VA252RN-0423@0.178,0.6649,0.386,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:19.51,"urn:cite:hmt:vaimg.VA252VN-0754@0.478,0.2194,0.433,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:19.52,"urn:cite:hmt:vaimg.VA252VN-0754@0.478,0.2434,0.397,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:19.53,"urn:cite:hmt:vaimg.VA252VN-0754@0.481,0.266,0.397,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:19.54,"urn:cite:hmt:vaimg.VA252VN-0754@0.48,0.284,0.397,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:19.55,"urn:cite:hmt:vaimg.VA252VN-0754@0.478,0.3035,0.435,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:19.56,"urn:cite:hmt:vaimg.VA252VN-0754@0.462,0.3238,0.404,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:19.57,"urn:cite:hmt:vaimg.VA252VN-0754@0.481,0.3381,0.424,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:19.58,"urn:cite:hmt:vaimg.VA252VN-0754@0.481,0.3606,0.421,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:19.59,"urn:cite:hmt:vaimg.VA252VN-0754@0.485,0.3787,0.418,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:19.60,"urn:cite:hmt:vaimg.VA252VN-0754@0.481,0.3982,0.437,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:19.61,"urn:cite:hmt:vaimg.VA252VN-0754@0.477,0.4177,0.437,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:19.62,"urn:cite:hmt:vaimg.VA252VN-0754@0.485,0.435,0.406,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:19.63,"urn:cite:hmt:vaimg.VA252VN-0754@0.485,0.4515,0.406,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:19.64,"urn:cite:hmt:vaimg.VA252VN-0754@0.485,0.4741,0.406,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:19.65,"urn:cite:hmt:vaimg.VA252VN-0754@0.485,0.4891,0.426,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:19.66,"urn:cite:hmt:vaimg.VA252VN-0754@0.484,0.5086,0.43,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:19.67,"urn:cite:hmt:vaimg.VA252VN-0754@0.48,0.5274,0.43,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:19.68,"urn:cite:hmt:vaimg.VA252VN-0754@0.491,0.547,0.408,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:19.69,"urn:cite:hmt:vaimg.VA252VN-0754@0.489,0.5657,0.408,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:19.70,"urn:cite:hmt:vaimg.VA252VN-0754@0.49,0.5875,0.408,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:19.71,"urn:cite:hmt:vaimg.VA252VN-0754@0.491,0.6056,0.408,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:19.72,"urn:cite:hmt:vaimg.VA252VN-0754@0.49,0.6251,0.408,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:19.73,"urn:cite:hmt:vaimg.VA252VN-0754@0.494,0.6424,0.378,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:19.74,"urn:cite:hmt:vaimg.VA252VN-0754@0.488,0.6574,0.415,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:19.75,"urn:cite:hmt:vaimg.VA252VN-0754@0.499,0.6769,0.415,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:19.76,"urn:cite:hmt:vaimg.VA253RN-0424@0.207,0.2111,0.425,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:19.77,"urn:cite:hmt:vaimg.VA253RN-0424@0.195,0.2329,0.425,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:19.78,"urn:cite:hmt:vaimg.VA253RN-0424@0.202,0.2539,0.386,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:19.79,"urn:cite:hmt:vaimg.VA253RN-0424@0.209,0.2735,0.386,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:19.80,"urn:cite:hmt:vaimg.VA253RN-0424@0.209,0.2938,0.426,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:19.81,"urn:cite:hmt:vaimg.VA253RN-0424@0.209,0.3125,0.426,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:19.82,"urn:cite:hmt:vaimg.VA253RN-0424@0.204,0.3306,0.426,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:19.83,"urn:cite:hmt:vaimg.VA253RN-0424@0.202,0.3486,0.426,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:19.84,"urn:cite:hmt:vaimg.VA253RN-0424@0.206,0.3696,0.426,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:19.85,"urn:cite:hmt:vaimg.VA253RN-0424@0.198,0.3899,0.426,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:19.86,"urn:cite:hmt:vaimg.VA253RN-0424@0.204,0.4065,0.415,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:19.87,"urn:cite:hmt:vaimg.VA253RN-0424@0.202,0.423,0.415,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:19.88,"urn:cite:hmt:vaimg.VA253RN-0424@0.2,0.4455,0.415,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:19.89,"urn:cite:hmt:vaimg.VA253RN-0424@0.2,0.4628,0.404,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:19.90,"urn:cite:hmt:vaimg.VA253RN-0424@0.204,0.4808,0.404,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:19.91,"urn:cite:hmt:vaimg.VA253RN-0424@0.198,0.5011,0.404,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:19.92,"urn:cite:hmt:vaimg.VA253RN-0424@0.205,0.5184,0.418,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:19.93,"urn:cite:hmt:vaimg.VA253RN-0424@0.195,0.5394,0.451,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:19.94,"urn:cite:hmt:vaimg.VA253RN-0424@0.194,0.5567,0.451,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:19.95,"urn:cite:hmt:vaimg.VA253RN-0424@0.194,0.5763,0.451,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:19.96,"urn:cite:hmt:vaimg.VA253RN-0424@0.192,0.5958,0.451,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:19.97,"urn:cite:hmt:vaimg.VA253RN-0424@0.197,0.6131,0.451,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:19.98,"urn:cite:hmt:vaimg.VA253RN-0424@0.194,0.6311,0.371,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:19.99,"urn:cite:hmt:vaimg.VA253RN-0424@0.195,0.6476,0.393,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:19.100,"urn:cite:hmt:vaimg.VA253RN-0424@0.193,0.6709,0.393,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:19.101,"urn:cite:hmt:vaimg.VA253VN-0755@0.464,0.2314,0.414,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:19.102,"urn:cite:hmt:vaimg.VA253VN-0755@0.468,0.2547,0.414,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:19.103,"urn:cite:hmt:vaimg.VA253VN-0755@0.47,0.2735,0.414,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:19.104,"urn:cite:hmt:vaimg.VA253VN-0755@0.47,0.2938,0.414,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:19.105,"urn:cite:hmt:vaimg.VA253VN-0755@0.468,0.3133,0.414,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:19.106,"urn:cite:hmt:vaimg.VA253VN-0755@0.469,0.3306,0.414,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:19.107,"urn:cite:hmt:vaimg.VA253VN-0755@0.469,0.3486,0.414,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:19.108,"urn:cite:hmt:vaimg.VA253VN-0755@0.475,0.3681,0.414,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:19.109,"urn:cite:hmt:vaimg.VA253VN-0755@0.474,0.3892,0.414,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:19.110,"urn:cite:hmt:vaimg.VA253VN-0755@0.482,0.4057,0.414,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:19.111,"urn:cite:hmt:vaimg.VA253VN-0755@0.478,0.4267,0.414,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:19.112,"urn:cite:hmt:vaimg.VA253VN-0755@0.461,0.4418,0.414,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:19.113,"urn:cite:hmt:vaimg.VA253VN-0755@0.479,0.4613,0.414,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:19.114,"urn:cite:hmt:vaimg.VA253VN-0755@0.483,0.4831,0.333,0.0203"
urn:cts:greekLit:tlg0012.tlg001.msA:19.115,"urn:cite:hmt:vaimg.VA253VN-0755@0.484,0.4974,0.423,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:19.116,"urn:cite:hmt:vaimg.VA253VN-0755@0.487,0.5199,0.343,0.021"
urn:cts:greekLit:tlg0012.tlg001.msA:19.117,"urn:cite:hmt:vaimg.VA253VN-0755@0.486,0.5387,0.397,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:19.118,"urn:cite:hmt:vaimg.VA253VN-0755@0.491,0.5567,0.398,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:19.119,"urn:cite:hmt:vaimg.VA253VN-0755@0.483,0.5748,0.427,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:19.120,"urn:cite:hmt:vaimg.VA253VN-0755@0.488,0.595,0.371,0.0203"
urn:cts:greekLit:tlg0012.tlg001.msA:19.121,"urn:cite:hmt:vaimg.VA253VN-0755@0.489,0.6116,0.408,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:19.122,"urn:cite:hmt:vaimg.VA253VN-0755@0.486,0.6311,0.39,0.0218"
urn:cts:greekLit:tlg0012.tlg001.msA:19.123,"urn:cite:hmt:vaimg.VA253VN-0755@0.488,0.6506,0.34,0.0203"
urn:cts:greekLit:tlg0012.tlg001.msA:19.124,"urn:cite:hmt:vaimg.VA253VN-0755@0.487,0.6679,0.374,0.0203"
urn:cts:greekLit:tlg0012.tlg001.msA:19.125,"urn:cite:hmt:vaimg.VA253VN-0755@0.487,0.6844,0.41,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:19.126,"urn:cite:hmt:vaimg.VA254RN-0425@0.2186,0.2171,0.3464,0.0205"
urn:cts:greekLit:tlg0012.tlg001.msA:19.127,"urn:cite:hmt:vaimg.VA254RN-0425@0.2156,0.2357,0.3464,0.0205"
urn:cts:greekLit:tlg0012.tlg001.msA:19.128,"urn:cite:hmt:vaimg.VA254RN-0425@0.2127,0.2531,0.3324,0.0205"
urn:cts:greekLit:tlg0012.tlg001.msA:19.129,"urn:cite:hmt:vaimg.VA254RN-0425@0.2142,0.268,0.2937,0.0205"
urn:cts:greekLit:tlg0012.tlg001.msA:19.130,"urn:cite:hmt:vaimg.VA254RN-0425@0.2038,0.2835,0.3217,0.0241"
urn:cts:greekLit:tlg0012.tlg001.msA:19.131,"urn:cite:hmt:vaimg.VA254RN-0425@0.2145,0.3021,0.3504,0.0241"
urn:cts:greekLit:tlg0012.tlg001.msA:19.132,"urn:cite:hmt:vaimg.VA254RN-0425@0.2116,0.3214,0.3069,0.0235"
urn:cts:greekLit:tlg0012.tlg001.msA:19.133,"urn:cite:hmt:vaimg.VA254RN-0425@0.219,0.3408,0.3346,0.0235"
urn:cts:greekLit:tlg0012.tlg001.msA:19.134,"urn:cite:hmt:vaimg.VA254RN-0425@0.2072,0.3571,0.367,0.0249"
urn:cts:greekLit:tlg0012.tlg001.msA:19.135,"urn:cite:hmt:vaimg.VA254RN-0425@0.2145,0.3748,0.311,0.0227"
urn:cts:greekLit:tlg0012.tlg001.msA:19.136,"urn:cite:hmt:vaimg.VA254RN-0425@0.2164,0.3928,0.3438,0.0227"
urn:cts:greekLit:tlg0012.tlg001.msA:19.137,"urn:cite:hmt:vaimg.VA254RN-0425@0.2094,0.4111,0.371,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:19.138,"urn:cite:hmt:vaimg.VA254RN-0425@0.2142,0.4282,0.3592,0.0243"
urn:cts:greekLit:tlg0012.tlg001.msA:19.139,"urn:cite:hmt:vaimg.VA254RN-0425@0.1998,0.4479,0.3592,0.0243"
urn:cts:greekLit:tlg0012.tlg001.msA:19.140,"urn:cite:hmt:vaimg.VA254RN-0425@0.2138,0.4648,0.3736,0.0252"
urn:cts:greekLit:tlg0012.tlg001.msA:19.141,"urn:cite:hmt:vaimg.VA254RN-0425@0.2027,0.4836,0.3629,0.0252"
urn:cts:greekLit:tlg0012.tlg001.msA:19.142,"urn:cite:hmt:vaimg.VA254RN-0425@0.2031,0.5004,0.3629,0.0252"
urn:cts:greekLit:tlg0012.tlg001.msA:19.143,"urn:cite:hmt:vaimg.VA254RN-0425@0.2101,0.5182,0.3629,0.0252"
urn:cts:greekLit:tlg0012.tlg001.msA:19.144,"urn:cite:hmt:vaimg.VA254RN-0425@0.2108,0.5348,0.3309,0.0227"
urn:cts:greekLit:tlg0012.tlg001.msA:19.145,"urn:cite:hmt:vaimg.VA254RN-0425@0.2046,0.5511,0.3677,0.0266"
urn:cts:greekLit:tlg0012.tlg001.msA:19.146,"urn:cite:hmt:vaimg.VA254RN-0425@0.2156,0.571,0.3357,0.0249"
urn:cts:greekLit:tlg0012.tlg001.msA:19.147,"urn:cite:hmt:vaimg.VA254RN-0425@0.2057,0.5854,0.3898,0.0268"
urn:cts:greekLit:tlg0012.tlg001.msA:19.148,"urn:cite:hmt:vaimg.VA254RN-0425@0.2072,0.6053,0.3898,0.0268"
urn:cts:greekLit:tlg0012.tlg001.msA:19.149,"urn:cite:hmt:vaimg.VA254RN-0425@0.2086,0.6258,0.3769,0.0232"
urn:cts:greekLit:tlg0012.tlg001.msA:19.150,"urn:cite:hmt:vaimg.VA254RN-0425@0.2105,0.6432,0.3441,0.0232"
urn:cts:greekLit:tlg0012.tlg001.msA:19.151,"urn:cite:hmt:vaimg.VA254RN-0425@0.2094,0.6606,0.3452,0.0232"
urn:cts:greekLit:tlg0012.tlg001.msA:19.152,"urn:cite:hmt:vaimg.VA254VN-0756@0.484,0.2284,0.318,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:19.153,"urn:cite:hmt:vaimg.VA254VN-0756@0.484,0.2472,0.339,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:19.154,"urn:cite:hmt:vaimg.VA254VN-0756@0.476,0.2667,0.376,0.021"
urn:cts:greekLit:tlg0012.tlg001.msA:19.155,"urn:cite:hmt:vaimg.VA254VN-0756@0.486,0.2825,0.348,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:19.156,"urn:cite:hmt:vaimg.VA254VN-0756@0.493,0.302,0.304,0.0203"
urn:cts:greekLit:tlg0012.tlg001.msA:19.157,"urn:cite:hmt:vaimg.VA254VN-0756@0.493,0.3193,0.34,0.0203"
urn:cts:greekLit:tlg0012.tlg001.msA:19.158,"urn:cite:hmt:vaimg.VA254VN-0756@0.484,0.3366,0.33,0.0218"
urn:cts:greekLit:tlg0012.tlg001.msA:19.159,"urn:cite:hmt:vaimg.VA254VN-0756@0.491,0.3554,0.336,0.0188"
urn:cts:greekLit:tlg0012.tlg001.msA:19.160,"urn:cite:hmt:vaimg.VA254VN-0756@0.477,0.3719,0.347,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:19.161,"urn:cite:hmt:vaimg.VA254VN-0756@0.488,0.3899,0.328,0.0203"
urn:cts:greekLit:tlg0012.tlg001.msA:19.162,"urn:cite:hmt:vaimg.VA254VN-0756@0.488,0.408,0.341,0.0203"
urn:cts:greekLit:tlg0012.tlg001.msA:19.163,"urn:cite:hmt:vaimg.VA254VN-0756@0.485,0.4275,0.314,0.0203"
urn:cts:greekLit:tlg0012.tlg001.msA:19.164,"urn:cite:hmt:vaimg.VA254VN-0756@0.481,0.4425,0.33,0.0203"
urn:cts:greekLit:tlg0012.tlg001.msA:19.165,"urn:cite:hmt:vaimg.VA254VN-0756@0.486,0.4606,0.331,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:19.166,"urn:cite:hmt:vaimg.VA254VN-0756@0.482,0.4801,0.334,0.018"
urn:cts:greekLit:tlg0012.tlg001.msA:19.167,"urn:cite:hmt:vaimg.VA254VN-0756@0.484,0.4966,0.332,0.0188"
urn:cts:greekLit:tlg0012.tlg001.msA:19.168,"urn:cite:hmt:vaimg.VA254VN-0756@0.48,0.5116,0.337,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:19.169,"urn:cite:hmt:vaimg.VA254VN-0756@0.486,0.5304,0.355,0.0203"
urn:cts:greekLit:tlg0012.tlg001.msA:19.170,"urn:cite:hmt:vaimg.VA254VN-0756@0.487,0.5477,0.336,0.0203"
urn:cts:greekLit:tlg0012.tlg001.msA:19.171,"urn:cite:hmt:vaimg.VA254VN-0756@0.474,0.5657,0.337,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:19.172,"urn:cite:hmt:vaimg.VA254VN-0756@0.49,0.5845,0.348,0.0195"
urn:cts:greekLit:tlg0012.tlg001.msA:19.173,"urn:cite:hmt:vaimg.VA254VN-0756@0.484,0.6018,0.309,0.018"
urn:cts:greekLit:tlg0012.tlg001.msA:19.174,"urn:cite:hmt:vaimg.VA254VN-0756@0.487,0.6191,0.339,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:19.175,"urn:cite:hmt:vaimg.VA254VN-0756@0.49,0.6349,0.324,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:19.176,"urn:cite:hmt:vaimg.VA254VN-0756@0.489,0.6536,0.324,0.0218"
urn:cts:greekLit:tlg0012.tlg001.msA:19.177,"urn:cite:hmt:vaimg.VA255RN-0426@0.221,0.2119,0.314,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:19.178,"urn:cite:hmt:vaimg.VA255RN-0426@0.22,0.2322,0.326,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:19.179,"urn:cite:hmt:vaimg.VA255RN-0426@0.218,0.2502,0.315,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:19.180,"urn:cite:hmt:vaimg.VA255RN-0426@0.22,0.2675,0.318,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:19.181,"urn:cite:hmt:vaimg.VA255RN-0426@0.213,0.2855,0.326,0.0218"
urn:cts:greekLit:tlg0012.tlg001.msA:19.182,"urn:cite:hmt:vaimg.VA255RN-0426@0.205,0.3035,0.357,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:19.183,"urn:cite:hmt:vaimg.VA255RN-0426@0.201,0.3208,0.359,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:19.184,"urn:cite:hmt:vaimg.VA255RN-0426@0.21,0.3388,0.302,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:19.185,"urn:cite:hmt:vaimg.VA255RN-0426@0.198,0.3561,0.348,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:19.186,"urn:cite:hmt:vaimg.VA255RN-0426@0.206,0.3742,0.346,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:19.187,"urn:cite:hmt:vaimg.VA255RN-0426@0.209,0.3952,0.354,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:19.188,"urn:cite:hmt:vaimg.VA255RN-0426@0.207,0.4095,0.358,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:19.189,"urn:cite:hmt:vaimg.VA255RN-0426@0.21,0.4275,0.357,0.0218"
urn:cts:greekLit:tlg0012.tlg001.msA:19.190,"urn:cite:hmt:vaimg.VA255RN-0426@0.21,0.4455,0.336,0.0225"
